"","name","city","postalCode","address","url","longitude","latitude"
"11950","Theater am Dom","Cologne",50667,"Glockengasse 11, Opern Passagen","https://www.ticketmaster.de/venue/theater-am-dom-koln-tickets/koetheadom/761",6.95388,50.93864
"11951","Abtei Brauweiler- Abteikirche","Pulheim",50259,"Abteikirche St. Nikolaus","https://www.ticketmaster.de/venue/abtei-brauweiler-abteikirche-pulheim-tickets/pulabteiki/761",6.76579,50.95659
"11952","Messe Dresden","Dresden",1067,"Messering 6","https://www.ticketmaster.de/venue/messe-dresden-dresden-tickets/dremessege/753",13.71664,51.06894
"11953","Hdak-kubus- Haus der Architektur","Cologne",50676,"Josef-Haubrich-Hof 2","https://www.ticketmaster.de/venue/hdak-kubus-haus-der-architektur-koln-tickets/koehdakkub/761",6.9497,50.93442
"11954","Spot On Jazz Festival","Düsseldorf",40000,"diverse Locations","https://www.ticketmaster.de/venue/spot-on-jazz-festival-dusseldorf-tickets/dusspoton/761",6.76395,51.21236
"11955","Mehrzweckhalle","Schierling",84069,"Jakob-Brand-Str. 5","https://www.ticketmaster.de/venue/mehrzweckhalle-schierling-tickets/sclmehrfac/706",12.14017,48.8408
"11956","Friedenskirche (arturo)","Cologne",50823,"Rothehausstr. 54a","https://www.ticketmaster.de/venue/friedenskirche-arturo--koln-tickets/koefrieden/761",6.91726,50.94697
"11957","Terrace Hill (Medienbunker)","Hamburg",20359,"Feldstraße 66","https://www.ticketmaster.de/venue/terrace-hill-medienbunker--hamburg-tickets/hamterrace/753",9.97059,53.55724
"11958","CongressPark (Kleiner Saal)","Wolfsburg",38440,"Heinrich-Heine-Straße 1","https://www.ticketmaster.de/venue/congresspark-kleiner-saal--wolfsburg-tickets/wolcongrkl/701",10.77868,52.41977
"11959","Festplatz am Sportforum","Wilhelmshaven",26386,"Friedensstraße","https://www.ticketmaster.de/venue/festplatz-am-sportforum-wilhelmshaven-tickets/wilzirkron/740",8.10939,53.537
"11960","Spielbudenplatz","Hamburg",20359,"vor dem Schmidt Theater","https://www.ticketmaster.de/venue/spielbudenplatz-hamburg-tickets/hamspielbu/704",9.96434,53.54952
"11961","Mercedes-Benz Werk Bremen","Bremen",28309,"Mercedesstraße 1","https://www.ticketmaster.de/venue/mercedes-benz-werk-bremen-bremen-tickets/bremercwer/740",8.90185,53.05882
"11962","An der Halle Gartlage","Osnabrück",49074,"Schlachthofstraße","https://www.ticketmaster.de/venue/an-der-halle-gartlage-osnabruck-tickets/osnzirkron/740",8.0675,52.28338
"11963","An der Ostfrieslandhalle","Leer",26789,"Industriestraße","https://www.ticketmaster.de/venue/an-der-ostfrieslandhalle-leer-tickets/leezirkron/740",7.45713,53.22583
"11964","Alte Brauerei e.V","Annaberg-Buchholz",9456,"Geyersdorfer Straße 34","https://www.ticketmaster.de/venue/alte-brauerei-ev-annaberg-buchholz-tickets/annaltebra/749",13.01379,50.58461
"11965","Alex Mello Kunstbruder Streetart","Cologne",50674,"Händelstr. 51","https://www.ticketmaster.de/venue/alex-mello-kunstbruder-streetart-koln-tickets/koealexmel/761",6.93699,50.93588
"11966","Vor dem Friedrichstadt-Palast","Berlin",10117,"Friedrichstraße 107","https://www.ticketmaster.de/venue/vor-dem-friedrichstadt-palast-berlin-tickets/berfrievor/704",13.38881,52.52398
"11967","Klosterruine Marienthal","Dernau",53507,"Klosterstraße 3-5","https://www.ticketmaster.de/venue/klosterruine-marienthal-dernau-tickets/derklosma/761",7.05821,50.53724
"11968","Schützenplatz","Emden",26721,"Schützenstraße","https://www.ticketmaster.de/venue/schutzenplatz-emden-tickets/emdzirkron/740",7.20306,53.38132
"11969","St. Urbani Kirche Munster","Munster",29633,"Kirchgarten 12","https://www.ticketmaster.de/venue/st-urbani-kirche-munster-munster-tickets/mururbanik/740",10.09356,52.98476
"11970","An der Emsland-Arena","Lingen",49808,"Darmer Hafenstraße","https://www.ticketmaster.de/venue/an-der-emsland-arena-lingen-tickets/lngzirkron/740",7.31361,52.51399
"11971","Raum13 Zentr. d. Schönen Künste","Cologne",51063,"Deutz-Mülheimer-Str. 147-149","https://www.ticketmaster.de/venue/raum13-zentr-d-schonen-kunste-koln-tickets/koeraumzen/761",6.99047,50.95334
"11972","Freigelände Weser-Ems-Hallen","Oldenburg",26133,"Messestraße","https://www.ticketmaster.de/venue/freigelande-weser-ems-hallen-oldenburg-tickets/oldzirkron/740",8.23038,53.14832
"11973","Münsterkirche","Herford",32052,"Münsterkirchplatz 5","https://www.ticketmaster.de/venue/munsterkirche-herford-tickets/hfdmuenste/740",8.67135,52.11558
"11974","Evangelisches Gemeindehaus","Bayreuth",95444,"Richard-Wagner Straße 24","https://www.ticketmaster.de/venue/evangelisches-gemeindehaus-bayreuth-tickets/bayevgemei/705",11.57991,49.94291
"11975","Weserstadion Platz 11","Bremen",28205,"Am Weserstadion 8","https://www.ticketmaster.de/venue/weserstadion-platz-11-bremen-tickets/brewespl11/740",8.84393,53.06436
"11976","Erlöserkirche","Gerolstein",54568,"Sarresdorfer Str. 19, 54568","https://www.ticketmaster.de/venue/erloserkirche-gerolstein-tickets/gsterloese/740",6.6548,50.22337
"11977","Gut Aichet","Thyrnau",94136,"Aichet 1","https://www.ticketmaster.de/venue/gut-aichet-thyrnau-tickets/thrgutaich/715",13.52475,48.59245
"11978","Aula Einhard Gymnasium","Aachen",52066,"Robert-Schumann-Straße 4","https://www.ticketmaster.de/venue/aula-einhard-gymnasium-aachen-tickets/aaauleigy/732",6.09281,50.75717
"11979","Ringkirche","Wiesbaden",65185,"Kaiser-Friedrich-Ring 7","https://www.ticketmaster.de/venue/ringkirche-wiesbaden-tickets/wieringkir/740",8.22926,50.07724
"11980","Stadthalle Attendorn","Attendorn",57439,"Breslauer Straße 40","https://www.ticketmaster.de/venue/stadthalle-attendorn-attendorn-tickets/attstadtha/749",7.90646,51.12944
"11981","Spessart Forum","Bad Soden-Salmünster",63628,"Frowin-von-Hutten-Straße 5","https://www.ticketmaster.de/venue/spessart-forum-bad-soden-salmunster-tickets/bsospessar/740",9.36125,50.28841
"11982","Johanniskirche","Hagen",58095,"Johanniskirchplatz 10","https://www.ticketmaster.de/venue/johanniskirche-hagen-tickets/hagjohanni/740",7.47748,51.35558
"11983","Tonhalle Düsseldorf","Düsseldorf",40479,"Ehrenhof 1","https://www.ticketmaster.de/venue/tonhalle-dusseldorf-dusseldorf-tickets/dustonhall/716",6.77171,51.23237
"11984","Schauburg - Großer Saal","Bremen",28203,"Vor dem Steintor 114","https://www.ticketmaster.de/venue/schauburg-grosser-saal-bremen-tickets/breschaugr/740",8.82931,53.07212
"11985","Saalbau Rothe Erde","Aachen",52068,"Hüttenstraße 45","https://www.ticketmaster.de/venue/saalbau-rothe-erde-aachen-tickets/aasaalroer/732",6.13308,50.7773
"11986","Martin Luther Kirche","Werne",59368,"Wichernstraße 4","https://www.ticketmaster.de/venue/martin-luther-kirche-werne-tickets/wermartinl/740",7.63732,51.65969
"11987","Theater Euskirchen","Euskirchen",53879,"Emil-Fischer-Str. 25","https://www.ticketmaster.de/venue/theater-euskirchen-euskirchen-tickets/eusstadthe/740",6.79718,50.66234
"11988","Katholische Kirche","Sontra",36205,"Thingstätte 6","https://www.ticketmaster.de/venue/katholische-kirche-sontra-tickets/sonkathkir/740",9.93176,51.06606
"11989","ÖVB-Arena - Halle 4.1","Bremen",28215,"Bürgerweide","https://www.ticketmaster.de/venue/ovb-arena-halle-41-bremen-tickets/bremesoe41/740",8.81695,53.08659
"11990","Landesvertretungen","Berlin",10117,"In den Ministergärten","https://www.ticketmaster.de/venue/landesvertretungen-berlin-tickets/berlandesv/701",13.37771,52.51242
"11991","Ulrichskirche Halle","Halle (Saale)",6108,"Christian-Wolff-Straße 2","https://www.ticketmaster.de/venue/ulrichskirche-halle-halle-saale--tickets/halulrichs/740",11.97296,51.48124
"11992","Kaiserkeller","Hamburg",22767,"Große Freiheit 36","https://www.ticketmaster.de/venue/kaiserkeller-hamburg-tickets/hamkaiserk/749",9.95788,53.55119
"11993","Wallfahrtskirche Maria Heimsuchu","Klausen",54524,"Augustiner Platz 1","https://www.ticketmaster.de/venue/wallfahrtskirche-maria-heimsuchu-klausen-tickets/klawallfah/740",6.88339,49.90531
"11994","Hotel Am Fischmarkt","Rheinberg",47495,"Fischmarkt 5","https://www.ticketmaster.de/venue/hotel-am-fischmarkt-rheinberg-tickets/rebhotfisc/701",6.60193,51.5457
"11995","King Stables","Schlüsselfeld",96132,"Hohn am Berg 7","https://www.ticketmaster.de/venue/king-stables-schlusselfeld-tickets/slfkingsta/715",10.54293,49.77519
"11996","Coconut Beach","Münster",48155,"Hafenweg 46","https://www.ticketmaster.de/venue/coconut-beach-munster-tickets/muncocobea/701",7.64952,51.95134
"11997","Circus Schatzinsel","Berlin",10997,"May-Ayim-Ufer 4","https://www.ticketmaster.de/venue/circus-schatzinsel-berlin-tickets/bercircsch/705",13.44241,52.50242
"11998","Blue Boat","Berlin",10179,"Paula-Thiede-Ufer","https://www.ticketmaster.de/venue/blue-boat-berlin-tickets/berblueboa/705",113.42738,52.50962
"11999","BBS Sporthalle Wechloy","Oldenburg",26129,"Am Heidbrook 10","https://www.ticketmaster.de/venue/bbs-sporthalle-wechloy-oldenburg-tickets/oldbbsspor/740",8.17829,53.16347
"12000","Natur-Park Schöneberger Südg.","Berlin",12157,"Freilichtbühne, Prellerweg 47-49","https://www.ticketmaster.de/venue/natur-park-schoneberger-sudg-berlin-tickets/bernaturpa/701",13.35945,52.46305
"12001","Aachen Guitar Festival","Aachen",NA,NA,"https://www.ticketmaster.de/venue/aachen-guitar-festival-aachen-tickets/aacguitarf/701",6.02649,50.75977
"12002","Friedeburgpark zu Nordenham","Nordenham",26954,"Am Stadtpark","https://www.ticketmaster.de/venue/friedeburgpark-zu-nordenham-nordenham-tickets/nrhfrieden/740",8.46606,53.49302
"12003","Säälchen","Berlin",10243,"Holzmarktstraße 25","https://www.ticketmaster.de/venue/saalchen-berlin-tickets/bersaalche/705",13.42707,52.51145
"12004","Turbinenhalle T2","Oberhausen",46047,"Im Lipperfeld 23","https://www.ticketmaster.de/venue/turbinenhalle-t2-oberhausen-tickets/obeturbine/749",6.8656,51.48387
"12005","Barockfabrik","Aachen",52064,"Löhergraben 22","https://www.ticketmaster.de/venue/barockfabrik-aachen-tickets/aacbarockf/701",6.07719,50.77273
"12006","Uferpalast","Oldenburg",26135,"Rheinstraße 35","https://www.ticketmaster.de/venue/uferpalast-oldenburg-tickets/olduferpal/740",8.22993,53.13903
"12007","Rennplatz im Schlosspark Rastede","Rastede",26180,"Denkmalplatz 1","https://www.ticketmaster.de/venue/rennplatz-im-schlosspark-rastede-rastede-tickets/rterennpla/740",8.19992,53.24529
"12008","Theaterfabrik","Munich",81929,"Musenbergstraße 40","https://www.ticketmaster.de/venue/theaterfabrik-munchen-tickets/mueneuthef/753",11.64617,48.17352
"12009","Spiegelfoyer im Stadttheater","Aachen",52062,"Theaterplatz 1","https://www.ticketmaster.de/venue/spiegelfoyer-im-stadttheater-aachen-tickets/aacspiegel/701",6.08507,50.77251
"12010","Forum Ludwig f. int. Kunst-space","Aachen",52070,"Jülicher Straße 97-109","https://www.ticketmaster.de/venue/forum-ludwig-f-int-kunst-space-aachen-tickets/aacludforu/701",6.10178,50.78116
"12011","Audimax Universität zu Lübeck","Lübeck",23562,"Ratzeburger Allee 160","https://www.ticketmaster.de/venue/audimax-universitat-zu-lubeck-lubeck-tickets/lubaudimax/749",10.69145,53.83432
"12012","Orania","Berlin",10999,"Oranienstraße 40","https://www.ticketmaster.de/venue/orania-berlin-tickets/berorania/705",13.41697,52.50214
"12013","Couven Halle RWTH","Aachen",52062,"Kármánstraße 19","https://www.ticketmaster.de/venue/couven-halle-rwth-aachen-tickets/aaccouvenh/701",6.07587,50.77659
"12014","Burg Konradsheim","Erftstadt",50374,"Frenzenstraße 148","https://www.ticketmaster.de/venue/burg-konradsheim-erftstadt-tickets/edtburgkrh/701",6.76631,50.81684
"12015","ASV-Halle Dachau","Dachau",85221,"Gröbenrieder Str. 21","https://www.ticketmaster.de/venue/asv-halle-dachau-dachau-tickets/dacasvhall/706",11.436,48.24493
"12016","Weiße Wiek","Ostseebad Boltenhagen",23946,"Baltische Promenade","https://www.ticketmaster.de/venue/weisse-wiek-ostseebad-boltenhagen-tickets/bhostseeba/721",11.25044,53.97412
"12017","Depot - Talstraße","Aachen",52068,"Talstraße","https://www.ticketmaster.de/venue/depot-talstrasse-aachen-tickets/aacdepotta/701",6.0956,50.77796
"12018","Natur-Park Schöneberger Südgel.","Berlin",12157,"Freilichtbühne, Prellerweg 47-49","https://www.ticketmaster.de/venue/natur-park-schoneberger-sudgel-berlin-tickets/bernaturpa/716",13.35945,52.46305
"12019","Saal der Alten Worpsweder Schule","Worpswede",27726,"An der Kirche 5","https://www.ticketmaster.de/venue/saal-der-alten-worpsweder-schule-worpswede-tickets/wopsaalsch/740",8.92155,53.22093
"12020","Auferstehungskirche Kupferofen","Aachen",52066,"Am Kupferofen 21","https://www.ticketmaster.de/venue/auferstehungskirche-kupferofen-aachen-tickets/aackirkupf/701",6.11959,50.76479
"12021","Turnierplatz Donaueschingen","Donaueschingen",78166,"Immenhöfe 4","https://www.ticketmaster.de/venue/turnierplatz-donaueschingen-donaueschingen-tickets/donaueschi/701",8.56076,47.96102
"12022","Hotel am Kurpark Bad Hersfeld","Bad Hersfeld",36251,"Am Kurpark 19-21","https://www.ticketmaster.de/venue/hotel-am-kurpark-bad-hersfeld-bad-hersfeld-tickets/bahhotelam/701",9.69934,50.86277
"12023","Hangar West 1","Ganderkesee",27777,"Otto-Lilienthal-Straße 23","https://www.ticketmaster.de/venue/hangar-west-1-ganderkesee-tickets/ganflughan/740",8.50728,53.03546
"12024","Alte Universität Fulda - Aula","Fulda",36037,"Universitätsplatz 1","https://www.ticketmaster.de/venue/alte-universitat-fulda-aula-fulda-tickets/fulalteuni/701",9.67886,50.55204
"12025","Schloss Buchenau - Großer Saal","Eiterfeld",36132,"Hermann-Lietz-Str. 13","https://www.ticketmaster.de/venue/schloss-buchenau-grosser-saal-eiterfeld-tickets/bchschlosg/701",9.76542,50.78024
"12026","Kirche St. Cyriaci u. Nicolai","Schwenda",6536,"Alte Hintergasse 15","https://www.ticketmaster.de/venue/kirche-st-cyriaci-u-nicolai-schwenda-tickets/swakirstcy/740",11.02227,51.55786
"12027",".","Balve",58802,"Wocklum 3a","https://www.ticketmaster.de/venue/-balve-tickets/balveleer/706",7.88758,51.34206
"12028","Ev. Luth. St. Petri Kirche","Bad Bodenteich",29389,"Hauptstraße","https://www.ticketmaster.de/venue/ev-luth-st-petri-kirche-bad-bodenteich-tickets/bbospetrik/740",10.681,52.83254
"12029","Gastronomiezelt am Turnierplatz","Donaueschingen",78166,"Immenhöfe 4","https://www.ticketmaster.de/venue/gastronomiezelt-am-turnierplatz-donaueschingen-tickets/dongastroz/701",8.56071,47.96106
"12030","div. Veranstaltungsorte","Syke",28857,NA,"https://www.ticketmaster.de/venue/div-veranstaltungsorte-syke-tickets/sykdiverse/740",8.86066,52.90923
"12031","Basilika Altenkrempe","Altenkrempe",27370,"Milchstraße 18","https://www.ticketmaster.de/venue/basilika-altenkrempe-altenkrempe-tickets/akpbasilik/740",10.8273,54.13296
"12032","Dom St. Peter und Paul","Brandenburg",14476,"Burghof 7","https://www.ticketmaster.de/venue/dom-st-peter-und-paul-brandenburg-tickets/bradomstpp/740",12.56734,52.41528
"12033","Klostermühle","Hude",27798,"Von-Witzleben-Allee 3","https://www.ticketmaster.de/venue/klostermuhle-hude-tickets/hudkloster/740",8.44891,53.11679
"12034","Sandbank im Weser-Strandbad","Bremerhaven",27568,"Am Alten Vorhafen","https://www.ticketmaster.de/venue/sandbank-im-weser-strandbad-bremerhaven-tickets/brvsandban/740",8.57838,53.5373
"12035","Bachhaus - J.-S.-Bach-Saal","Bad Hersfeld",36251,"Nachtigallenstr. 7","https://www.ticketmaster.de/venue/bachhaus-j-s-bach-saal-bad-hersfeld-tickets/bahbachhau/701",9.70182,50.86544
"12036","Dom St.Peter & Paul, Brandenburg","Brandenburg",14476,"Burghof 1","https://www.ticketmaster.de/venue/dom-stpeter--paul-brandenburg-brandenburg-tickets/bradomstpp/753",12.99658,52.46992
"12037","Ev. Dreifaltigkeitskirche","Worms",67547,"Marktplatz 3","https://www.ticketmaster.de/venue/ev-dreifaltigkeitskirche-worms-tickets/worevdrei/740",8.36176,49.6301
"12038","Mühlenkampgelände","Weyhe",28844,"Mühlenkamp","https://www.ticketmaster.de/venue/muhlenkampgelande-weyhe-tickets/weymuehlen/740",8.80926,52.99229
"12039","St. Bonifatiuskloster - Aula","Hünfeld",36088,"Klosterstraße 5","https://www.ticketmaster.de/venue/st-bonifatiuskloster-aula-hunfeld-tickets/huefelkpbk/701",9.76918,50.67417
"12040","Ev.-Luth. Friedenskirche","Emlichheim",49824,"Westersand 9","https://www.ticketmaster.de/venue/ev-luth-friedenskirche-emlichheim-tickets/emlevluthe/740",6.85523,52.61543
"12041","Schloss Buchenau-Kammermusikraum","Eiterfeld",36132,"Hermann-Lietz-Str. 13","https://www.ticketmaster.de/venue/schloss-buchenau-kammermusikraum-eiterfeld-tickets/bchschlosk/701",9.76542,50.78026
"12042","Haus der Kultur","Waldkraiburg",84478,"Braunauer Straße 10","https://www.ticketmaster.de/venue/haus-der-kultur-waldkraiburg-tickets/wkbhausdku/749",12.40665,48.20833
"12043","St. Peterskirche","Leipzig",4107,"Schletterstraße 5","https://www.ticketmaster.de/venue/st-peterskirche-leipzig-tickets/leistpeter/740",12.28212,51.15861
"12044","DKB Eiskanal Altenberg","Altenberg",1773,"Kohlgrundweg 1","https://www.ticketmaster.de/venue/dkb-eiskanal-altenberg-altenberg-tickets/albdkbeisk/716",13.72471,50.78545
"12045","DKB-Ski-Arena","Oberhof",98559,"Am Grenzadler 2","https://www.ticketmaster.de/venue/dkb-ski-arena-oberhof-tickets/obfdkbskia/716",10.69474,50.70733
"12046","Messe Frankfurt","Frankfurt am Main",60327,"Ludwig-Erhard-Anlage 1","https://www.ticketmaster.de/venue/messe-frankfurt-frankfurt-am-main-tickets/fammesse/716",8.64838,50.11005
"12047","Tofazz im Bürgerhaus Mahndorf","Bremen",28307,"Mahndorfer Bahnhof 10","https://www.ticketmaster.de/venue/tofazz-im-burgerhaus-mahndorf-bremen-tickets/bretofazz/740",8.94562,53.03897
"12048","Kulturhalle Münster b. Dieburg","Münster",64839,"Friedrich-Ebert-Straße 73","https://www.ticketmaster.de/venue/kulturhalle-munster-b-dieburg-munster-tickets/dibkulturh/701",8.87154,49.9249
"12049","Abfahrt: Famila Varel","Varel",26316,NA,"https://www.ticketmaster.de/venue/abfahrt-famila-varel-varel-tickets/vrlfamila/740",8.13168,53.39495
"12050","VELTINS-EisArena Winterberg","Winterberg",59955,"Kappe 3","https://www.ticketmaster.de/venue/veltins-eisarena-winterberg-winterberg-tickets/winveltins/716",8.50828,51.1832
"12051","Deutsche Post Eisarena Königssee","Schönau am Königssee",83471,"An der Seeklause 43-45","https://www.ticketmaster.de/venue/deutsche-post-eisarena-konigssee-schonau-am-konigssee-tickets/kgsdpeisar/716",12.98467,47.60473
"12052","Rennschlitten- & Bobbahn Oberhof","Oberhof",98559,"Alte Ohrdrufer Str. 10","https://www.ticketmaster.de/venue/rennschlitten--bobbahn-oberhof-oberhof-tickets/obfbobbahn/716",10.6885,50.70656
"12053","Schauburg Kino u.a.","Bremen",28203,"Weitere Infos: www.filmfestbremen.com","https://www.ticketmaster.de/venue/schauburg-kino-ua-bremen-tickets/brefilmfes/740",8.82916,53.07218
"12054","Polo Club Hagen Grinden","Langwedel",27299,"Hagener Straße 8","https://www.ticketmaster.de/venue/polo-club-hagen-grinden-langwedel-tickets/lanpolchag/740",9.10734,52.98221
"12055","Stadthalle Haus Mons Tabor","Montabaur",56410,"Koblenzer Straße 2","https://www.ticketmaster.de/venue/stadthalle-haus-mons-tabor-montabaur-tickets/mtbhausmon/740",7.83212,50.43415
"12056","MS Stubnitz","Hamburg",20457,"Kirchenpauerkai 26","https://www.ticketmaster.de/venue/ms-stubnitz-hamburg-tickets/hammsstub/701",10.01099,53.53697
"12057","Chiemgau Arena Ruhpolding","Ruhpolding",83324,"Biathlonzentrum 1","https://www.ticketmaster.de/venue/chiemgau-arena-ruhpolding-ruhpolding-tickets/ruhchiemga/716",12.64169,47.71445
"12058","Peter Autozentrum","Dessau-Roßlau",6847,"Ernst-Zindel-Str. 3","https://www.ticketmaster.de/venue/peter-autozentrum-dessau-rosslau-tickets/despetauto/705",12.17699,51.81793
"12059","MTTC Iphitos","Munich",80805,"Aumeisterweg 10","https://www.ticketmaster.de/venue/mttc-iphitos-munchen-tickets/muemttciph/716",11.61195,48.18436
"12060","Weisser Saal - Neues Schloss","Stuttgart",70173,"Schlosspl. 4","https://www.ticketmaster.de/venue/weisser-saal-neues-schloss-stuttgart-tickets/stuweisser/701",9.18138,48.77813
"12061","Pauluskirche","Bad Kreuznach",55543,"Kurhausstraße 6","https://www.ticketmaster.de/venue/pauluskirche-bad-kreuznach-tickets/bkrpaulusk/740",7.85677,49.8443
"12062","babylon berlin:mitte","Berlin",10178,"Rosa-Luxemburg-Straße 30","https://www.ticketmaster.de/venue/babylon-berlinmitte-berlin-tickets/berbabylon/753",13.27417,52.66377
"12063","Haus der Springmaus","Bonn",53121,"Frongasse 8-10","https://www.ticketmaster.de/venue/haus-der-springmaus-bonn-tickets/bonspringm/701",7.07441,50.72743
"12064","Ev. Kirche Urdenbach","Düsseldorf",51444,"Urdenbacher Dorfstraße 15","https://www.ticketmaster.de/venue/ev-kirche-urdenbach-dusseldorf-tickets/duekirurde/701",6.8671,51.14807
"12065","Einund Fünfzig","Cologne",50672,"Hohenzollernring 51","https://www.ticketmaster.de/venue/einund-funfzig-koln-tickets/koeeinundf/701",6.9394,50.93966
"12066","Elisabeth-Anna Palais","Oldenburg",26122,"Schloßwall 16","https://www.ticketmaster.de/venue/elisabeth-anna-palais-oldenburg-tickets/oldelianna/740",8.21529,53.13698
"12067","Festsaal- Hotel Mutter Bahr","Ibbenbüren",49479,"Nordbahnstraße 39","https://www.ticketmaster.de/venue/festsaal-hotel-mutter-bahr-ibbenburen-tickets/ibbhotbahr/701",7.62551,52.33009
"12068","Ringlokschuppen","Bielefeld",33609,"Stadtheider Straße 11","https://www.ticketmaster.de/venue/ringlokschuppen-bielefeld-tickets/bieringlok/716",8.55233,52.03674
"12069","innogy Sporthalle","Mülheim",45468,"An den Sportstätten 6","https://www.ticketmaster.de/venue/innogy-sporthalle-mulheim-tickets/mruinnogy/731",6.89302,51.42338
"12070","Pfarrkirche Ss. Cosmas u. Damian","Barßel",26676,"Lange Str.","https://www.ticketmaster.de/venue/pfarrkirche-ss-cosmas-u-damian-barssel-tickets/bzepfarrki/740",7.74273,53.16915
"12071","Schlosspark Raakow","Drebkau",3116,"Lindenstraße 17","https://www.ticketmaster.de/venue/schlosspark-raakow-drebkau-tickets/dbkschloss/701",14.21661,51.64179
"12072","Paulaner am Nockherberg Festsaal","Munich",81541,"Hochstr. 77","https://www.ticketmaster.de/venue/paulaner-am-nockherberg-festsaal-munchen-tickets/muepaulnoc/706",11.58254,48.1218
"12073","Reit- und Fahrverein Haunetal","Fulda",36043,"Olympiastraße 12","https://www.ticketmaster.de/venue/reit-und-fahrverein-haunetal-fulda-tickets/fulrfvhaun/715",9.66536,50.53694
"12074","ZF Kesselhaus","Schweinfurt",97424,"Ernst-Sachs-Str. 62","https://www.ticketmaster.de/venue/zf-kesselhaus-schweinfurt-tickets/sfukesselh/705",10.21228,50.03242
"12075","Caligari Halle am Filmpark","Potsdam",14482,"Marlene-Dietrich-Allee 9","https://www.ticketmaster.de/venue/caligari-halle-am-filmpark-potsdam-tickets/potcaligah/729",13.11686,52.386
"12076","Olé Express","Hamburg",NA,NA,"https://www.ticketmaster.de/venue/ole-express-hamburg-tickets/oleexpress/706",10.00721,53.55295
"12077","Volksbühne am Rudolfplatz","Cologne",50670,"Aachener Straße 5","https://www.ticketmaster.de/venue/volksbuhne-am-rudolfplatz-koln-tickets/koevolksru/701",6.9368,50.93631
"12078","Pfefferberg Theater","Berlin",10119,"Schönhauser Allee 176","https://www.ticketmaster.de/venue/pfefferberg-theater-berlin-tickets/berpfefthe/701",13.41155,52.53169
"12079","Open Air Schloss","Hoya",27318,"Schloßplatz 4","https://www.ticketmaster.de/venue/open-air-schloss-hoya-tickets/hojopensch/740",9.14623,52.80556
"12080","EWERK","Leipzig",4109,"Brühl 24","https://www.ticketmaster.de/venue/ewerk-leipzig-tickets/leiewerk/749",12.37532,51.34291
"12081","Gelände des Heidelgardens","Heidelberg",69121,"Tiergartenstraße 13","https://www.ticketmaster.de/venue/gelande-des-heidelgardens-heidelberg-tickets/heigarten/701",8.65729,49.42023
"12082","Porsche Zentrum Oldenburg","Oldenburg",26123,"Nadorster Str. 202","https://www.ticketmaster.de/venue/porsche-zentrum-oldenburg-oldenburg-tickets/oldporsche/740",8.22349,53.16097
"12083","Maritim Hotel Bremen","Bremen",28215,"Hollerallee 99","https://www.ticketmaster.de/venue/maritim-hotel-bremen-bremen-tickets/bremaritim/701",8.81719,53.08772
"12084","Aston Martin","Memmingen",87700,"Teramostraße 40","https://www.ticketmaster.de/venue/aston-martin-memmingen-tickets/mmmastonma/701",10.14995,48.00212
"12085","Gelände auf dem conneKT","Kitzingen",97318,"Technologiepark Kitzingen","https://www.ticketmaster.de/venue/gelande-auf-dem-connekt-kitzingen-tickets/kitgelconn/701",10.19072,49.74417
"12086","Rudolf-Oetker-Halle/Kleiner Saal","Bielefeld",33615,"Lampingstraße 16","https://www.ticketmaster.de/venue/rudolf-oetker-halle-kleiner-saal-bielefeld-tickets/bierudolks/749",8.51315,52.0279
"12087","Pädagogisches Zentrum Cl.-Fey-Gy","Schleiden",53937,"Malmedyer Straße 2","https://www.ticketmaster.de/venue/padagogisches-zentrum-cl-fey-gy-schleiden-tickets/schpaedzen/761",6.48139,50.53176
"12088","Schloss Pürkelgut","Regensburg",93053,"Einhauser Straße 2","https://www.ticketmaster.de/venue/schloss-purkelgut-regensburg-tickets/regschpuer/701",12.13104,49.00186
"12089","Gelände der Jahrhunderthalle","Bochum",44793,"An der Jahrhunderthalle 1","https://www.ticketmaster.de/venue/gelande-der-jahrhunderthalle-bochum-tickets/bocjahrgel/701",7.1943,51.4797
"12090","Metropol Theater Bremen","Bremen",28195,"Richtweg 7-13","https://www.ticketmaster.de/venue/metropol-theater-bremen-bremen-tickets/bremetropo/742",8.81405,53.07801
"12091","Aston Martin","Hamburg",22143,"Merkurring 2","https://www.ticketmaster.de/venue/aston-martin-hamburg-tickets/hamastonma/701",10.18609,53.60762
"12092","Aston Martin","Düsseldorf",40549,"Willstätterstraße 45","https://www.ticketmaster.de/venue/aston-martin-dusseldorf-tickets/dusastonma/701",6.72146,51.23803
"12093","Junker van der Spekken","Bad Zwischenahn",26160,"Speckener Weg 34","https://www.ticketmaster.de/venue/junker-van-der-spekken-bad-zwischenahn-tickets/bazjunkerv/740",8.01022,53.17514
"12094","Gaststätte Buchholz","Hude",27798,"Grummersorter Dorfstr. 23","https://www.ticketmaster.de/venue/gaststatte-buchholz-hude-tickets/hudgastbuc/740",8.3477,53.12136
"12095","Zentraler Festplatz Berlin","Berlin",13405,"Kurt-Schumacher-Damm 207","https://www.ticketmaster.de/venue/zentraler-festplatz-berlin-berlin-tickets/berzenfest/701",13.30717,52.55019
"12096","KARTON","Bremen",28199,"Am Deich 86","https://www.ticketmaster.de/venue/karton-bremen-tickets/brekarton/740",8.80107,53.07289
